entropy,file_size,num_strings,label
2.63,858319,3980,0
7.11,8032284,168,1
6.87,9630909,144,1
4.1,1927822,264,0
4.16,1892224,1560,0
4.34,1869330,377,0
6.96,4577135,119,1
7.44,9935169,82,1
5.85,9069798,59,1
3.78,4466309,3414,0
3.45,3329863,4313,0
4.48,733814,3569,0
7.23,6384175,54,1
5.74,4009951,168,1
4.06,2007807,1663,0
4.21,4102683,2922,0
5.84,6564679,185,1
3.45,1596365,2888,0
4.31,803829,2660,0
3.12,3148803,4456,0
3.66,4100859,248,0
7.4,9320417,92,1
7.38,6800849,174,1
2.52,412072,954,0
5.59,3869525,118,1
3.53,1556512,1057,0
7.21,9643677,37,1
4.11,1720536,1676,0
4.36,4180810,3883,0
7.83,7748614,71,1
6.42,5591318,196,1
3.75,75525,2071,0
5.78,8633360,61,1
3.02,989751,4882,0
7.52,6352317,119,1
7.28,3624661,190,1
3.84,2353967,4072,0
7.47,5712526,147,1
7.66,2581955,33,1
3.72,4248041,3568,0
6.97,6112903,33,1
3.66,2546547,3900,0
4.08,2827170,837,0
6.72,3181000,82,1
3.56,1441547,2128,0
6.42,1250398,37,1
7.31,8331015,129,1
6.62,950614,116,1
2.84,2231479,879,0
3.75,3665913,3322,0
4.12,4924809,471,0
7.37,4015574,181,1
2.87,3214675,155,0
3.79,119138,4066,0
6.57,4597528,77,1
2.86,2843015,3731,0
7.71,7262572,117,1
2.81,2192964,682,0
3.35,39815,2862,0
7.03,9600996,69,1
3.98,2338485,835,0
3.84,2906820,4060,0
3.89,4583433,4173,0
5.89,3212103,91,1
3.52,4906936,2049,0
5.89,697057,134,1
3.53,1072985,237,0
4.21,2428845,3915,0
5.59,9922984,59,1
7.75,7317416,89,1
6.52,3126097,49,1
3.94,4844452,1913,0
7.15,2236050,161,1
3.93,96810,1566,0
4.15,2967976,3090,0
3.33,4311830,4090,0
5.92,5531156,136,1
4.3,1856467,527,0
4.17,3155647,4825,0
7.4,2570914,169,1
7.12,2230297,157,1
2.86,1629619,2085,0
5.92,5104087,137,1
3.82,1376817,2136,0
3.2,1339881,3847,0
4.16,4972054,2099,0
3.07,1533684,846,0
7.67,8276669,163,1
4.26,764507,2529,0
3.25,3765267,3588,0
3.67,281688,2672,0
6.78,7334380,183,1
6.93,8475113,171,1
3.33,4371221,2849,0
4.29,2352250,2396,0
5.97,6843839,135,1
4.39,4388063,727,0
4.06,2797475,2193,0
6.76,1534684,169,1
6.03,9976844,40,1
5.81,6964380,109,1
2.78,3034923,2440,0
6.39,9914006,36,1
4.0,2013035,4249,0
6.61,2780987,41,1
6.26,8062344,173,1
3.1,1746702,1997,0
7.03,5060215,82,1
2.53,4765601,166,0
7.29,3414498,53,1
2.89,3751015,440,0
3.72,3612027,1416,0
3.06,3859428,2649,0
3.58,522117,1561,0
6.86,2446212,78,1
3.55,1662418,216,0
3.64,4874504,2199,0
4.29,227519,1672,0
6.67,5069669,22,1
6.73,2821243,56,1
3.14,1571231,2568,0
7.81,6935854,96,1
3.31,749533,3618,0
4.21,1197289,3650,0
3.4,252883,2983,0
6.78,8568920,81,1
5.52,1166602,35,1
4.47,768294,3438,0
7.46,333147,26,1
2.98,2048539,1751,0
3.39,3035457,1986,0
3.39,4536104,2295,0
7.08,6684127,130,1
3.26,3395890,2720,0
6.97,8747263,196,1
3.93,929923,2407,0
4.42,2065332,1204,0
6.6,2874185,96,1
6.62,4232054,100,1
6.46,4361384,198,1
3.79,1899700,1034,0
5.88,5516305,191,1
6.4,4014796,88,1
6.3,6485778,127,1
5.51,4607326,56,1
4.36,1144155,1000,0
3.36,926669,4754,0
3.46,2958489,154,0
6.26,2681753,181,1
3.62,2151167,3891,0
6.59,9273424,68,1
6.11,3870584,153,1
3.28,866711,2763,0
6.58,2042587,38,1
6.6,8766318,34,1
3.93,4742907,3841,0
4.19,3549776,3817,0
2.68,3432081,746,0
7.17,2631521,46,1
2.62,3577919,3528,0
7.2,3279386,168,1
6.08,3188809,32,1
6.59,9687324,91,1
2.59,1864969,3276,0
7.78,724462,86,1
5.97,1987587,172,1
3.22,1661722,4513,0
4.33,1586905,2703,0
5.82,7962952,193,1
3.94,4030939,2514,0
5.84,5637683,178,1
2.92,4581501,1297,0
3.03,3428713,2096,0
5.75,4599965,94,1
6.55,9713081,112,1
6.55,4070173,46,1
4.02,4472937,3325,0
6.82,7142563,48,1
6.35,6941711,187,1
2.82,690577,3861,0
4.45,409161,3359,0
5.61,8046416,192,1
3.34,2065261,2912,0
7.52,2118329,185,1
7.05,5484542,97,1
6.52,6860364,66,1
4.02,1233711,2292,0
7.72,8910994,192,1
7.16,3007728,106,1
6.57,6805517,37,1
6.86,9616096,61,1
6.28,1605295,196,1
3.19,396292,4590,0
7.85,5017370,179,1
6.55,5925166,87,1
6.76,9155656,20,1
2.55,2533019,3981,0
5.68,321315,85,1
2.56,4111614,4293,0
6.74,1137904,117,1
6.84,2120632,49,1
4.16,4990873,4660,0
3.61,294620,2627,0
4.15,3017222,3094,0
3.03,995532,4357,0
3.44,583489,3033,0
3.67,3107843,1837,0
7.99,6422157,166,1
2.55,4555911,3939,0
6.63,9310260,107,1
7.47,2085118,195,1
7.75,1687590,127,1
3.92,4718447,1835,0
6.01,3787912,132,1
6.47,3369356,118,1
4.1,3131090,4357,0
2.93,4382595,888,0
6.2,7961979,102,1
3.6,201226,3276,0
6.24,5143209,188,1
7.74,2450451,113,1
6.48,5063266,49,1
2.67,253941,2546,0
5.54,7878998,27,1
2.87,4078603,2489,0
6.07,4570992,163,1
4.39,4768628,4941,0
7.74,2864626,26,1
7.79,8749072,84,1
5.95,4432443,139,1
7.15,6711704,158,1
5.5,4315234,168,1
6.33,6576636,157,1
2.55,4065646,1875,0
7.39,3715986,66,1
2.79,4300938,1298,0
3.24,3834990,3551,0
3.13,190985,2035,0
5.58,7520823,159,1
3.92,4773235,4134,0
7.1,4727954,45,1
2.53,1110187,3778,0
6.32,1081118,76,1
6.64,8416885,142,1
7.75,6755512,45,1
2.66,599159,1827,0
7.98,6401135,183,1
4.34,3611888,1459,0
6.15,4369769,109,1
5.54,2989856,45,1
5.65,3195677,82,1
3.37,4818564,297,0
3.34,4103144,940,0
3.32,1829401,3200,0
2.63,3525698,1143,0
3.19,3076719,3899,0
6.71,9148813,147,1
3.22,2640469,2066,0
6.24,3683150,178,1
3.88,1269781,628,0
3.24,2513476,1094,0
3.52,2706069,1780,0
5.65,8084074,181,1
3.39,1839550,1073,0
4.34,4559198,2422,0
7.81,3746020,83,1
6.97,2251374,100,1
4.18,2027902,3433,0
6.01,7161921,103,1
2.91,2191099,1121,0
6.17,5328471,142,1
6.32,2445212,58,1
3.03,3096527,3911,0
6.96,4126978,99,1
7.55,5425680,97,1
7.15,3945992,105,1
2.68,4696292,3030,0
2.51,1590675,1984,0
7.5,5100171,179,1
3.04,1261478,2038,0
6.19,4741423,28,1
2.77,1203958,4675,0
3.73,2130001,1302,0
7.87,4643268,143,1
4.43,3506698,1052,0
3.75,490568,1097,0
4.21,137739,3351,0
4.2,1875183,4642,0
3.04,343471,2283,0
4.18,4388998,4967,0
6.94,2893345,146,1
6.44,3346845,194,1
3.03,2510154,1014,0
7.77,7042807,103,1
2.72,4437187,653,0
2.87,3693411,950,0
3.18,2184811,1519,0
6.59,7873176,132,1
2.66,3503459,2739,0
7.99,9329031,23,1
3.76,4509150,4030,0
4.32,3825115,546,0
6.11,8515937,147,1
6.84,5308321,186,1
6.65,981126,115,1
6.39,8927799,41,1
5.69,5488349,45,1
4.2,3115389,1440,0
4.12,2885226,3576,0
6.97,4857756,63,1
3.55,4261838,1828,0
5.86,8698908,137,1
3.14,3652011,2128,0
7.81,673528,41,1
6.46,1691956,77,1
6.86,4571145,41,1
4.22,4702080,3001,0
4.44,2540336,1024,0
7.31,1696062,118,1
3.6,4210438,1554,0
7.44,3816964,180,1
7.51,3624801,69,1
6.39,3834922,191,1
7.8,2015753,101,1
3.49,789186,4415,0
3.98,1417256,4281,0
7.42,7747552,129,1
3.15,1458578,1053,0
7.49,2221819,144,1
2.76,1236718,2153,0
7.58,7137373,91,1
6.44,653381,61,1
7.43,9261578,60,1
3.93,1607081,4801,0
4.0,4325572,1671,0
4.14,1374896,2308,0
3.02,2909828,2159,0
6.42,5051987,39,1
6.63,514186,124,1
6.79,8793241,66,1
7.87,9664911,95,1
7.16,545958,88,1
5.92,2085163,38,1
4.4,2885547,4342,0
2.94,1965625,2320,0
7.49,2030007,145,1
3.24,2061421,3707,0
3.28,2725188,2403,0
3.71,736637,3180,0
3.33,2495390,1759,0
3.88,1378756,2294,0
6.1,4311518,155,1
6.6,3297243,94,1
2.61,411089,4798,0
4.26,1555104,1785,0
6.57,4479490,171,1
3.29,449220,2876,0
3.94,2366874,4650,0
7.49,2212291,190,1
2.62,1247883,128,0
3.04,2191688,438,0
6.83,8845569,153,1
4.38,639625,4630,0
3.39,358330,2862,0
3.8,1661297,585,0
6.97,4350143,141,1
4.31,4821753,4199,0
5.87,1580840,110,1
4.13,2673447,4063,0
2.65,1725479,3612,0
3.86,1018133,4476,0
3.25,342383,2842,0
7.15,5039761,168,1
2.65,3047619,3584,0
2.93,2492388,4456,0
3.7,4656307,921,0
2.88,2534333,2248,0
7.3,5839261,170,1
3.99,4901393,587,0
5.97,1894166,54,1
2.9,88029,2385,0
2.61,2869395,4313,0
6.89,8442389,161,1
5.86,6793833,34,1
7.97,875641,48,1
7.17,5033813,73,1
7.59,8316494,37,1
3.59,2716875,2431,0
3.04,1419809,1983,0
3.67,229798,1321,0
2.81,3454099,133,0
7.51,5416626,197,1
6.16,9936784,167,1
7.77,1627942,42,1
7.06,5268211,97,1
3.31,747093,1281,0
6.73,3713991,57,1
4.0,3132337,2533,0
3.72,2372655,1596,0
3.05,2831511,2229,0
3.3,4887095,3942,0
5.59,3321871,187,1
6.35,3863391,145,1
4.39,4760134,4311,0
3.77,2693516,2501,0
3.54,3190519,1258,0
6.43,5284629,39,1
2.53,270650,1706,0
5.51,5574703,77,1
2.87,2560442,4661,0
3.49,1586585,3354,0
5.83,5491541,93,1
2.82,4590149,3047,0
3.61,4403285,873,0
2.75,3920114,4238,0
4.44,452600,3982,0
6.23,4008525,151,1
5.71,9408710,154,1
4.25,275298,3622,0
3.3,3137003,3287,0
3.84,955072,2958,0
3.92,1727705,2079,0
3.71,3516846,1738,0
3.96,1486423,2914,0
3.29,3161458,1895,0
3.55,2279785,4327,0
6.16,8817031,145,1
4.02,20912,3408,0
2.64,4767601,1456,0
4.5,4883513,901,0
7.83,542483,161,1
7.43,8626737,23,1
4.17,4656473,1229,0
3.66,2040060,3368,0
3.59,2828676,2010,0
2.73,1269643,2959,0
6.95,5408746,26,1
6.25,3978224,140,1
7.04,5349676,159,1
4.45,117263,3726,0
3.44,2519877,3058,0
3.01,4156437,454,0
3.24,388465,4321,0
4.07,600138,2864,0
7.83,6819364,167,1
3.14,626212,4849,0
4.11,2114763,2952,0
3.81,3280623,2239,0
6.53,7902994,128,1
3.14,3171319,1573,0
3.95,1081633,3963,0
2.99,1516467,3986,0
6.27,9572250,74,1
7.79,9123602,115,1
4.45,1561605,2231,0
7.46,3073901,79,1
7.11,5674828,169,1
7.89,1167599,66,1
3.69,3797395,2893,0
6.03,3505239,32,1
5.87,2823321,109,1
2.54,2334446,2357,0
6.04,6475541,44,1
4.39,1864040,4706,0
6.86,5338642,52,1
7.59,9755798,97,1
5.62,2605620,141,1
7.66,1541063,182,1
3.43,1351730,2948,0
3.26,2758104,530,0
5.8,9925983,82,1
5.6,8250045,112,1
4.31,4411871,3807,0
2.71,141664,3575,0
2.79,1279285,2222,0
6.75,2959985,137,1
7.07,6646488,27,1
6.13,1041660,64,1
2.91,3192660,3739,0
3.38,3263546,1142,0
7.19,2255330,56,1
2.66,4593291,1606,0
2.94,4997878,1866,0
3.13,3510902,4421,0
6.84,2322200,61,1
6.16,8811242,103,1
7.05,1748624,60,1
5.85,8482384,35,1
7.86,9078406,121,1
6.7,4979497,106,1
3.01,1534566,2222,0
5.54,5030641,86,1
3.6,4140746,383,0
6.22,8941398,158,1
7.5,2254403,113,1
2.78,3106113,2963,0
3.84,2060520,3392,0
4.44,768784,4318,0
3.93,3580172,1464,0
3.9,2111307,2331,0
5.61,9762312,106,1
4.15,2282290,4168,0
7.26,7192723,20,1
7.7,5959067,136,1
3.9,2463675,2634,0
7.94,1379007,82,1
7.24,7968672,51,1
7.47,8091865,91,1
6.04,4144621,46,1
7.13,5305483,41,1
5.77,5704178,59,1
3.13,2214696,4985,0
3.53,4629034,1016,0
6.07,1508481,168,1
3.83,2390924,3043,0
2.56,3002143,3326,0
6.72,3130536,129,1
3.17,4945173,1270,0
6.21,2902336,36,1
7.37,8511631,152,1
7.5,3132153,92,1
5.96,7665810,178,1
6.81,7272700,38,1
4.05,1701451,3406,0
6.38,7673026,91,1
3.01,4256984,3095,0
3.25,4568629,941,0
4.2,556169,938,0
2.6,3884714,520,0
2.73,783123,1849,0
4.02,2792010,437,0
6.11,6702296,110,1
7.87,3116596,155,1
6.9,2435737,56,1
3.28,2672211,609,0
6.69,6852096,146,1
3.75,2416276,937,0
4.06,2303638,739,0
2.96,1348487,4129,0
5.72,8772907,94,1
3.55,1490497,2816,0
7.29,6227675,139,1
7.76,6582575,94,1
2.96,819733,315,0
3.29,1337519,4813,0
3.92,3559740,688,0
3.12,3847262,4615,0
4.02,4027202,2998,0
7.66,1866090,162,1
3.78,2112246,375,0
6.56,2223409,112,1
3.39,1400743,2065,0
3.01,1560804,2691,0
7.49,9799884,87,1
7.73,9230634,150,1
3.01,1371482,242,0
2.52,4650472,327,0
3.94,4856932,3695,0
3.94,3053387,1024,0
2.52,3371159,3577,0
7.84,7873362,72,1
7.64,7422939,112,1
3.44,2572107,1947,0
7.5,8727425,105,1
7.67,3127288,58,1
4.26,1949962,4742,0
7.86,1103538,70,1
5.99,2218802,97,1
6.45,5478329,47,1
6.94,5158924,59,1
4.31,714749,1065,0
2.84,4261064,1068,0
3.97,4317699,3333,0
4.06,4287635,2260,0
7.62,639840,167,1
6.75,5136931,83,1
4.17,3410894,4869,0
4.41,2098330,3653,0
7.72,5693022,137,1
6.56,7615124,199,1
6.27,2787322,102,1
7.13,3640004,42,1
7.33,9439113,165,1
7.92,3516832,179,1
3.59,241108,1440,0
2.66,518458,1151,0
2.79,3283538,3931,0
6.18,528462,90,1
7.38,979794,30,1
7.48,6087631,165,1
3.5,1819967,1391,0
6.23,8854288,153,1
2.72,2994286,956,0
6.1,4439385,144,1
5.52,8106502,94,1
2.94,1790035,3022,0
4.49,2419508,4034,0
7.17,8335367,155,1
2.93,3310671,2603,0
2.61,3642908,2026,0
3.83,4290647,2377,0
6.42,8451795,155,1
5.8,6059952,136,1
6.5,2250393,190,1
7.31,5445711,125,1
6.82,9555690,189,1
4.07,4501051,2120,0
3.39,3795664,4222,0
2.68,4369870,1250,0
2.94,428921,4528,0
4.16,4021148,1829,0
3.24,2618196,4702,0
4.2,1605238,3423,0
4.47,2084045,1955,0
5.53,2592977,179,1
3.13,878915,1079,0
2.58,2580795,1099,0
3.4,3518712,4176,0
2.93,3469154,691,0
4.41,3517385,3260,0
7.57,5361411,164,1
6.16,415183,196,1
6.82,7147015,57,1
3.48,1432854,571,0
6.15,482210,111,1
2.8,4668128,4524,0
4.17,712721,4784,0
7.19,6903771,106,1
6.31,4054842,38,1
6.51,3526023,180,1
3.6,4228988,3640,0
7.65,4804866,136,1
6.09,8287628,79,1
2.88,1407850,2006,0
5.56,7473393,57,1
7.76,429377,189,1
6.1,155099,61,1
2.92,2033282,2099,0
2.52,2603291,2251,0
7.26,7508017,133,1
4.24,1676029,1565,0
7.18,8710825,79,1
6.36,2650729,123,1
7.61,5320902,147,1
4.14,381661,1420,0
2.79,3790938,547,0
6.38,3515398,113,1
3.39,1499520,2155,0
6.09,4279605,102,1
3.84,2785528,1206,0
7.33,2543063,33,1
6.96,4804713,170,1
7.61,6794475,25,1
2.53,1052285,2185,0
2.64,4617246,4370,0
3.39,57409,678,0
3.51,2306209,1202,0
6.32,9943472,61,1
4.23,253320,1162,0
7.39,2535676,168,1
2.64,1169505,2944,0
3.98,4196279,1633,0
3.66,4881714,1467,0
6.64,3551358,80,1
6.28,8414844,53,1
3.09,3028225,4279,0
3.32,2014574,4033,0
3.57,21472,4713,0
3.56,2051467,1533,0
5.52,5625668,90,1
7.38,9687690,93,1
7.26,1348702,132,1
6.32,6135910,105,1
3.33,4029487,3490,0
6.44,2012010,113,1
6.66,8251350,158,1
3.14,211703,3540,0
7.61,8525917,135,1
6.38,4178422,123,1
7.73,4155985,187,1
2.73,4737167,761,0
6.5,1260062,189,1
3.01,4204733,4008,0
7.63,2514856,183,1
3.0,4298154,4478,0
3.24,764128,3097,0
7.34,7116505,172,1
3.3,1778050,1679,0
3.46,2177318,4575,0
4.25,2457119,4023,0
7.53,8918696,139,1
3.66,559338,1659,0
5.77,3511227,134,1
3.68,1910579,1598,0
3.41,1625163,3374,0
7.4,682606,80,1
6.81,7918792,110,1
6.54,8775618,33,1
2.91,939784,1337,0
3.97,407137,2046,0
7.04,4626580,111,1
7.68,1300064,89,1
6.73,5423755,194,1
3.95,2880635,3493,0
6.02,2903543,145,1
3.43,4869564,4667,0
3.71,453897,570,0
6.82,6712044,57,1
4.42,2802258,2188,0
6.66,6466420,136,1
2.58,4439244,2929,0
7.17,3685853,25,1
6.81,2294017,76,1
4.31,867276,3693,0
5.84,7776855,38,1
2.84,1623728,3237,0
5.79,6037488,138,1
3.99,1236649,1887,0
5.72,5349317,30,1
3.78,4740631,332,0
2.95,3284067,1217,0
7.08,8318039,99,1
5.6,4667016,80,1
6.61,6316644,121,1
5.87,9571029,162,1
7.2,5542213,21,1
7.95,2795585,100,1
7.28,8284242,85,1
5.76,9238938,107,1
2.84,3361394,806,0
2.83,4928894,1043,0
7.91,2805747,103,1
5.81,5247550,89,1
6.83,7262215,45,1
2.57,4635303,1181,0
6.26,6483016,118,1
3.05,3318925,3274,0
2.79,1266401,264,0
7.31,9201815,85,1
3.25,93860,3612,0
4.28,946440,3612,0
6.42,3167751,194,1
2.61,4380229,4681,0
2.71,229037,4937,0
4.44,2809269,2185,0
4.16,3843830,927,0
6.28,5988879,78,1
7.55,495133,33,1
2.92,2357837,1579,0
4.05,1975274,3701,0
2.66,2840296,3988,0
5.6,2010891,184,1
6.77,6070318,42,1
6.92,7664416,68,1
7.04,8615098,31,1
7.52,2706510,83,1
6.58,1642501,140,1
3.39,497278,4806,0
2.71,2883957,3139,0
3.89,3224336,2866,0
4.34,1344157,3765,0
7.36,2277110,53,1
2.8,2883621,1263,0
3.97,2659833,4928,0
4.03,36680,2515,0
6.54,6759334,198,1
3.77,2107958,3869,0
3.04,4306614,3978,0
5.61,9215342,122,1
6.76,2405863,86,1
3.97,317639,4389,0
4.12,521545,3596,0
2.81,669586,4600,0
3.59,3685423,4574,0
3.27,3147561,4132,0
3.6,399589,3711,0
2.67,2137663,229,0
5.98,6319608,26,1
6.5,2078768,139,1
3.32,1348909,2584,0
3.52,720543,4110,0
3.38,2184217,1876,0
6.83,371648,85,1
6.93,6799851,144,1
7.5,9404762,40,1
3.29,4396182,2332,0
2.78,3697187,2692,0
2.96,1338078,1573,0
3.78,4902708,1435,0
6.11,2664573,110,1
3.94,3188435,1793,0
5.77,4528406,32,1
6.98,5592871,199,1
3.57,1872480,2251,0
4.15,2115547,4357,0
2.56,3131170,2936,0
3.36,4160256,459,0
6.46,8088608,75,1
7.66,6139778,119,1
3.73,1498075,3331,0
7.65,4755150,97,1
7.98,8845464,151,1
3.21,2919574,4531,0
6.27,3242412,135,1
7.44,4178164,44,1
4.21,2054696,3157,0
3.14,3804994,1223,0
6.5,3073901,186,1
6.77,4127437,100,1
3.14,1736375,2239,0
7.93,8760156,164,1
3.26,1604873,4628,0
5.91,2041350,194,1
3.64,4251272,1417,0
6.57,5619666,40,1
6.75,2877841,184,1
2.94,642631,1733,0
6.52,9466886,128,1
7.87,2405057,136,1
4.21,3485057,4464,0
4.1,297393,2627,0
7.78,3015910,142,1
4.0,3835292,2155,0
3.41,2668439,694,0
7.24,508871,111,1
3.35,4409874,100,0
3.81,3717274,2231,0
7.38,3147014,138,1
3.14,2513513,4558,0
4.3,1555293,3344,0
2.9,1372733,4300,0
3.48,4608151,3324,0
2.64,2587282,661,0
7.11,4539334,155,1
4.43,2086580,614,0
4.44,2764198,4251,0
6.88,3714637,172,1
2.58,3014893,3224,0
5.7,8671413,82,1
3.39,4002323,4049,0
7.59,6807876,118,1
4.13,4466821,3062,0
2.66,671300,4691,0
7.0,3924517,21,1
6.96,2067279,29,1
2.71,4555634,659,0
7.95,2456749,77,1
3.32,393743,553,0
6.87,4864772,140,1
5.51,385601,153,1
3.45,1550848,161,0
3.17,1680454,2378,0
6.31,9125764,101,1
3.37,4949535,4273,0
5.63,6269539,145,1
7.56,1388714,188,1
4.24,1585754,811,0
6.89,5000643,108,1
6.82,6127084,156,1
4.0,4354711,1357,0
7.19,6168061,120,1
3.25,760278,2054,0
2.76,2766837,4914,0
7.35,6938157,191,1
5.56,6708568,119,1
6.48,229442,56,1
5.69,3399079,29,1
3.37,4751819,1387,0
3.28,2791697,4006,0
2.56,4097635,1614,0
6.0,6137136,191,1
5.58,8034160,148,1
3.87,1358157,3258,0
7.83,7074885,131,1
2.64,3146776,2543,0
7.96,7856428,30,1
6.78,4452191,79,1
6.72,2348874,65,1
5.98,3607120,99,1
6.08,9435695,68,1
3.33,814038,1147,0
5.7,9105908,97,1
4.28,4413193,781,0
7.15,5087176,93,1
5.87,4133986,88,1
2.83,3194011,3084,0
3.77,1307401,471,0
3.4,1857919,2789,0
6.07,5943164,54,1
4.17,903809,3542,0
3.65,589324,576,0
7.06,8530770,50,1
7.18,8955923,194,1
5.89,8333848,86,1
7.3,4512935,99,1
7.81,8463532,62,1
3.53,416778,2629,0
7.22,9251921,190,1
3.13,511944,2225,0
2.95,4851505,4291,0
3.35,753873,196,0
2.59,3588602,319,0
3.54,2599658,4146,0
6.29,9802978,39,1
6.96,1512219,100,1
6.52,7085766,154,1
4.14,683028,4897,0
6.39,1576857,175,1
3.03,1913577,4528,0
7.63,8298727,142,1
5.53,5957788,190,1
3.74,1391301,3082,0
5.93,9556079,147,1
7.8,8863443,92,1
7.49,7155199,144,1
7.75,9616643,125,1
2.54,2332669,4497,0
2.68,3737504,1666,0
3.08,4318763,864,0
7.2,5208733,71,1
7.48,9202408,121,1
2.61,2538824,2061,0
7.56,7673253,173,1
2.77,4509024,4066,0
4.06,3195307,384,0
4.08,1394577,3501,0
4.08,3608907,4281,0
3.09,3773782,1808,0
7.85,4937588,72,1
3.75,2088753,4119,0
2.97,4177513,1784,0
7.78,3150938,153,1
6.12,906584,123,1
6.69,3686618,161,1
7.74,3618167,37,1
5.89,8645944,181,1
2.82,1716441,2162,0
3.7,926272,4298,0
3.84,2779432,3524,0
6.99,1939237,195,1
5.51,530151,175,1
3.96,1298396,1337,0
6.69,5826184,90,1
3.73,2848140,2682,0
7.31,4219566,125,1
4.07,1826429,1790,0
6.24,8267735,75,1
3.99,1671328,3215,0
3.14,3199321,1861,0
7.09,2984214,95,1
6.43,1518285,188,1
3.75,2279518,3909,0
3.85,906546,3832,0
4.22,2960905,1692,0
3.95,505821,2304,0
3.76,344209,4161,0
4.02,2855928,3114,0
6.84,8372489,168,1
7.1,7667335,132,1
7.33,8729011,104,1
6.86,9436359,54,1
2.69,1200294,137,0
3.93,508019,704,0
6.94,3418317,72,1
3.73,4417855,635,0
3.12,499519,1041,0
6.47,4437737,175,1
3.99,1939573,470,0
3.89,218534,4631,0
4.0,2952952,444,0
6.32,2963225,161,1
7.12,5890349,100,1
4.31,4701809,881,0
3.83,3322613,3454,0
6.11,2933056,195,1
4.1,3973287,3447,0
3.01,467946,1076,0
7.84,9735141,110,1
3.45,4655528,4952,0
2.76,17937,3403,0
2.58,1305249,434,0
7.26,1126517,64,1
5.67,8430943,142,1
6.7,6238396,48,1
8.0,4451675,108,1
6.96,3933716,195,1
7.67,2518489,194,1
7.31,8158961,129,1
3.09,115057,3081,0
7.76,3201334,159,1
6.67,1038680,119,1
3.03,4975938,391,0
6.23,9426369,79,1
4.27,2709671,1713,0
7.07,5991075,168,1
3.4,2699176,4089,0
4.13,72995,3616,0
2.81,2753086,1157,0
2.98,2107939,4834,0
7.12,5096732,125,1
2.71,1153457,237,0
4.1,3377734,4923,0
7.15,8650957,90,1
2.51,1625210,2605,0
6.74,175223,175,1
7.94,8347433,188,1
4.48,715964,4287,0
3.17,3827714,4003,0
6.82,4285225,159,1
3.61,3090812,2354,0
5.9,4423380,26,1
7.37,3780724,155,1
7.47,2604118,36,1
7.66,9766540,80,1
3.25,1786756,2762,0
2.64,304002,3764,0
6.41,6086984,22,1
6.98,8464665,35,1
3.39,3206979,238,0
7.43,3903415,36,1
3.49,3503081,1396,0
2.72,3683648,208,0
5.87,7517188,100,1
6.55,6743844,129,1
7.56,3479669,62,1
6.98,4670681,69,1
3.49,1019126,4620,0
6.0,6345906,152,1
3.33,453768,4514,0
6.97,5441434,142,1
4.22,1598626,3905,0
4.34,2173896,4080,0
4.24,3199838,251,0
7.65,4602784,36,1
4.17,328838,2379,0
3.64,3764713,3010,0
2.73,4199799,506,0
4.27,2528467,3139,0
4.16,1711593,732,0
7.98,915537,161,1
7.2,4295742,167,1
6.54,3796961,68,1
4.17,399299,2715,0
2.97,1493858,1970,0
6.92,724068,182,1
5.81,6068980,144,1
3.62,2615247,2651,0
7.24,6571503,115,1
6.26,9615994,73,1
7.21,935085,37,1
7.41,883371,78,1
7.3,2044469,114,1
4.34,2945138,4525,0
5.95,9522982,69,1
3.45,3732297,200,0
3.42,4773312,378,0
3.87,4543663,423,0
7.75,4308569,63,1
3.77,866371,1418,0
2.57,2959036,4335,0
3.69,2818857,1655,0
6.86,7771404,54,1
3.54,1962836,2411,0
4.47,1289461,1381,0
2.73,274736,1610,0
7.93,4307861,115,1
4.07,846947,1465,0
2.87,3381053,3525,0
5.93,479930,122,1
7.02,9647069,28,1
4.47,4775159,1472,0
2.77,4422311,1429,0
5.88,7375709,95,1
6.99,6545330,73,1
7.82,6885754,117,1
2.92,4339127,727,0
3.75,1270569,3707,0
6.84,2108610,118,1
7.74,4466709,181,1
7.52,2162286,143,1
2.99,1042981,1911,0
7.9,5803659,109,1
2.81,2695591,663,0
3.36,1413763,4967,0
6.75,1444869,88,1
3.32,494015,1555,0
3.5,2254233,314,0
7.95,2389275,66,1
2.65,3693751,3485,0
6.08,4946934,141,1
7.53,2293716,23,1
6.32,6634107,161,1
2.96,4148742,1650,0
2.7,3278759,3987,0
3.47,4978411,969,0
7.95,9699176,52,1
7.59,5051342,120,1
3.66,3244916,3673,0
7.53,8875775,151,1
7.02,4518130,119,1
7.47,3496660,198,1
7.22,6895794,183,1
6.17,9692698,162,1
3.5,31387,1443,0
7.18,4143929,50,1
6.21,2180260,59,1
2.91,2413499,4297,0
7.79,5100778,88,1
4.21,1895675,2244,0
5.76,710952,54,1
7.33,8167622,193,1
4.14,4951425,893,0
3.72,1569412,4270,0
5.8,5139032,194,1
4.15,507973,1521,0
2.66,49683,1556,0
7.72,6334124,27,1
6.61,4862950,92,1
7.16,3007773,143,1
7.57,9191586,30,1
2.69,3048014,941,0
7.08,5604286,148,1
6.6,3132460,124,1
7.85,4714756,173,1
3.87,4228646,2539,0
4.25,4278354,2607,0
4.49,1079770,1069,0
7.87,2586571,140,1
7.77,3771400,61,1
6.55,1022123,70,1
2.57,2272277,114,0
7.18,9091529,79,1
3.78,4725577,4698,0
6.83,7967883,75,1
5.79,9203673,53,1
7.83,6427305,131,1
7.58,246786,168,1
7.48,5939998,56,1
